,angry,sad,neutral,happy,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
MSP-IMPROV-S07A-F03-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.5,1.375,3.875,6,Female,Train
MSP-IMPROV-S07A-F05-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.4,1.2,4.4,10,Female,Test
MSP-IMPROV-S07A-F06-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.714286,1.857143,3.857143,12,Female,Train
MSP-IMPROV-S07A-M01-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.6,1.4,4.0,1,Male,Train
MSP-IMPROV-S07A-M01-R-MM02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.714286,1.571429,4.571429,1,Male,Train
MSP-IMPROV-S07A-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,2.8,3.2,3,Male,Train
MSP-IMPROV-S07A-M03-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.0,2.0,3.8,5,Male,Train
MSP-IMPROV-S07H-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.2,4.8,3.4,4,Female,Train
MSP-IMPROV-S07H-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.0,4.5,3.833333,6,Female,Train
MSP-IMPROV-S07H-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.0,4.4,3.8,10,Female,Test
MSP-IMPROV-S07H-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.833333,3.833333,3.166667,12,Female,Train
MSP-IMPROV-S07H-M01-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.2,4.0,3.6,1,Male,Train
MSP-IMPROV-S07H-M01-R-MM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.6,3.2,3.8,1,Male,Train
MSP-IMPROV-S07H-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,3.4,2.4,3,Male,Train
MSP-IMPROV-S07H-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,3.8,2.8,5,Male,Train
MSP-IMPROV-S07N-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.75,3.125,3.125,4,Female,Train
MSP-IMPROV-S07N-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,2.8,2.8,6,Female,Train
MSP-IMPROV-S07N-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,3.4,2.8,10,Female,Test
MSP-IMPROV-S07N-F06-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.0,2.2,3.8,12,Female,Train
MSP-IMPROV-S07N-M01-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.0,3.4,1,Male,Train
MSP-IMPROV-S07N-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.714286,3.0,2.142857,3,Male,Train
MSP-IMPROV-S07N-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.714286,3.0,2.285714,5,Male,Train
MSP-IMPROV-S07S-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,2.6,2.2,4,Female,Train
MSP-IMPROV-S07S-F03-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.2,2.0,2.4,6,Female,Train
MSP-IMPROV-S07S-F05-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.571429,2.285714,2.714286,10,Female,Test
MSP-IMPROV-S07S-F06-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.4,1.6,3.0,12,Female,Train
MSP-IMPROV-S07S-M01-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.4,2.2,3.2,1,Male,Train
MSP-IMPROV-S07S-M01-R-MM02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.8,1.6,3.8,1,Male,Train
MSP-IMPROV-S07S-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,2.6,2.0,3,Male,Train
MSP-IMPROV-S07S-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.375,2.375,2.875,5,Male,Train
MSP-IMPROV-S07S-M03-R-MM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.333333,2.833333,3.0,5,Male,Train
MSP-IMPROV-S08A-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.4,3.4,3.8,4,Female,Train
MSP-IMPROV-S08A-F03-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.8,1.4,4.0,6,Female,Train
MSP-IMPROV-S08A-F05-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.166667,2.333333,4.166667,10,Female,Test
MSP-IMPROV-S08A-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.2,2.8,3.2,12,Female,Train
MSP-IMPROV-S08A-M01-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.6,1.2,4.6,1,Male,Train
MSP-IMPROV-S08A-M01-R-MM02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,5.0,1.6,4.8,1,Male,Train
MSP-IMPROV-S08A-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.0,2.666667,3,Male,Train
MSP-IMPROV-S08A-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.8,3.6,5,Male,Train
MSP-IMPROV-S08H-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,3.8,3.2,4,Female,Train
MSP-IMPROV-S08H-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.0,4.166667,4.0,10,Female,Test
MSP-IMPROV-S08H-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.666667,2.833333,2.666667,12,Female,Train
MSP-IMPROV-S08H-M01-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.2,2.4,3.6,1,Male,Train
MSP-IMPROV-S08H-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,3.2,3.0,3,Male,Train
MSP-IMPROV-S08H-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.2,3.6,2.8,5,Male,Train
MSP-IMPROV-S08N-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,3.4,3.2,4,Female,Train
MSP-IMPROV-S08N-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.333333,2.833333,2.333333,6,Female,Train
MSP-IMPROV-S08N-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,3.0,2.6,10,Female,Test
MSP-IMPROV-S08N-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.714286,3.0,1.714286,12,Female,Train
MSP-IMPROV-S08N-M01-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.428571,2.857143,2.714286,1,Male,Train
MSP-IMPROV-S08N-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,2.8,2.6,3,Male,Train
MSP-IMPROV-S08N-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.5,3.0,3.333333,5,Male,Train
MSP-IMPROV-S08S-F02-R-FF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.2,2.2,2.0,4,Female,Train
MSP-IMPROV-S08S-F03-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.166667,2.166667,2.833333,6,Female,Train
MSP-IMPROV-S08S-F05-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.0,1.8,3.2,10,Female,Test
MSP-IMPROV-S08S-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.166667,2.0,3.166667,12,Female,Train
MSP-IMPROV-S08S-M01-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.333333,2.333333,3.166667,1,Male,Train
MSP-IMPROV-S08S-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.833333,2.666667,2.166667,3,Male,Train
MSP-IMPROV-S08S-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.571429,2.285714,5,Male,Train
MSP-IMPROV-S08S-M03-R-MM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,2.2,2.6,5,Male,Train
MSP-IMPROV-S09A-F02-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.333333,2.333333,3.666667,4,Female,Train
MSP-IMPROV-S09A-F03-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.4,1.4,4.4,6,Female,Train
MSP-IMPROV-S09A-F05-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.6,1.6,4.6,10,Female,Test
MSP-IMPROV-S09A-F06-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.0,2.2,3.4,12,Female,Train
MSP-IMPROV-S09A-M01-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.0,1.4,3.8,1,Male,Train
MSP-IMPROV-S09A-M01-R-MM02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.5,1.0,4.666667,1,Male,Train
MSP-IMPROV-S09A-M02-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.625,2.125,3.25,3,Male,Train
MSP-IMPROV-S09A-M03-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.333333,1.166667,4.666667,5,Male,Train
MSP-IMPROV-S09H-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.571429,4.714286,4.142857,4,Female,Train
MSP-IMPROV-S09H-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.0,3.8,3.2,6,Female,Train
MSP-IMPROV-S09H-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.666667,4.5,4.0,10,Female,Test
MSP-IMPROV-S09H-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.6,3.6,3.0,12,Female,Train
MSP-IMPROV-S09H-M01-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.2,3.0,3.4,1,Male,Train
MSP-IMPROV-S09H-M01-R-MM02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.4,3.2,3.8,1,Male,Train
MSP-IMPROV-S09H-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,3.2,2.6,3,Male,Train
MSP-IMPROV-S09H-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.571429,3.285714,3.857143,5,Male,Train
MSP-IMPROV-S09N-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.8,2.6,4,Female,Train
MSP-IMPROV-S09N-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.8,2.4,6,Female,Train
MSP-IMPROV-S09N-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.2,3.4,10,Female,Test
MSP-IMPROV-S09N-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.8,2.8,12,Female,Train
MSP-IMPROV-S09N-M01-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,2.6,2.4,1,Male,Train
MSP-IMPROV-S09N-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.6,2.8,3,Male,Train
MSP-IMPROV-S09N-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.714286,2.857143,2.714286,5,Male,Train
MSP-IMPROV-S09S-F02-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.666667,2.333333,2.333333,4,Female,Train
MSP-IMPROV-S09S-F02-R-FF02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.8,2.2,2.4,4,Female,Train
MSP-IMPROV-S09S-F03-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.666667,1.666667,1.666667,6,Female,Train
MSP-IMPROV-S09S-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,2.4,2.2,10,Female,Test
MSP-IMPROV-S09S-F06-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.8,2.2,3.0,12,Female,Train
MSP-IMPROV-S09S-M01-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.6,2.2,3.6,1,Male,Train
MSP-IMPROV-S09S-M01-R-MM02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.6,1.6,3.8,1,Male,Train
MSP-IMPROV-S09S-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.5,2.666667,2.5,3,Male,Train
MSP-IMPROV-S09S-M03-R-MM02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.8,1.8,2.0,5,Male,Train
MSP-IMPROV-S10A-F02-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.0,2.2,3.6,4,Female,Train
MSP-IMPROV-S10A-F03-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.4,1.2,4.2,6,Female,Train
MSP-IMPROV-S10A-F05-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.2,1.8,4.4,10,Female,Test
MSP-IMPROV-S10A-F06-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.0,2.0,3.6,12,Female,Train
MSP-IMPROV-S10A-M01-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.2,1.6,4.2,1,Male,Train
MSP-IMPROV-S10A-M01-R-MM02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.2,1.6,4.4,1,Male,Train
MSP-IMPROV-S10A-M02-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.6,2.4,3.6,3,Male,Train
MSP-IMPROV-S10A-M03-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.6,2.0,3.6,5,Male,Train
MSP-IMPROV-S10H-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,4.0,3.0,4,Female,Train
MSP-IMPROV-S10H-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.285714,3.142857,3.571429,6,Female,Train
MSP-IMPROV-S10H-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.285714,3.142857,4.0,10,Female,Test
MSP-IMPROV-S10H-F06-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.0,2.4,3.2,12,Female,Train
MSP-IMPROV-S10H-M01-R-MM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.333333,2.166667,3.333333,1,Male,Train
MSP-IMPROV-S10H-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.285714,2.714286,3.428571,3,Male,Train
MSP-IMPROV-S10H-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.0,4.0,5,Male,Train
MSP-IMPROV-S10N-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.8,2.8,4,Female,Train
MSP-IMPROV-S10N-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.571429,3.142857,2.285714,6,Female,Train
MSP-IMPROV-S10N-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,3.0,2.6,10,Female,Test
MSP-IMPROV-S10N-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.166667,2.833333,3.166667,12,Female,Train
MSP-IMPROV-S10N-M01-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,2.8,3.0,1,Male,Train
MSP-IMPROV-S10N-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,2.8,3.0,5,Male,Train
MSP-IMPROV-S10S-F02-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.6,2.8,3.2,4,Female,Train
MSP-IMPROV-S10S-F02-R-FF02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.833333,2.166667,2.0,4,Female,Train
MSP-IMPROV-S10S-F03-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.4,2.0,2.2,6,Female,Train
MSP-IMPROV-S10S-F06-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.2,1.6,3.0,12,Female,Train
MSP-IMPROV-S10S-M01-R-MM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.4,2.4,2.8,1,Male,Train
MSP-IMPROV-S10S-M02-R-MM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.6,2.4,2.6,3,Male,Train
MSP-IMPROV-S10S-M03-R-MM02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.0,2.0,2.4,5,Male,Train
MSP-IMPROV-S11A-F02-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.875,1.875,3.125,4,Female,Train
MSP-IMPROV-S11A-F03-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.8,1.4,4.0,6,Female,Train
MSP-IMPROV-S11A-F05-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.0,1.2,3.6,10,Female,Test
MSP-IMPROV-S11A-F06-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.714286,2.285714,3.142857,12,Female,Train
MSP-IMPROV-S11A-M01-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.0,1.2,4.4,1,Male,Train
MSP-IMPROV-S11A-M02-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.2,2.2,2.2,3,Male,Train
MSP-IMPROV-S11A-M03-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.8,2.0,3.2,5,Male,Train
MSP-IMPROV-S11H-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.2,3.8,4,Female,Train
MSP-IMPROV-S11H-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.6,4.4,4.2,6,Female,Train
MSP-IMPROV-S11H-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.75,3.875,3.25,10,Female,Test
MSP-IMPROV-S11H-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.6,3.6,3.2,12,Female,Train
MSP-IMPROV-S11H-M01-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.333333,3.5,3.333333,1,Male,Train
MSP-IMPROV-S11H-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,4.0,3.4,3,Male,Train
MSP-IMPROV-S11H-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.0,4.2,3.8,5,Male,Train
MSP-IMPROV-S11N-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.2,3.0,2.4,4,Female,Train
MSP-IMPROV-S11N-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,2.8,3.0,6,Female,Train
MSP-IMPROV-S11N-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,3.0,3.0,10,Female,Test
MSP-IMPROV-S11N-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.4,3.0,12,Female,Train
MSP-IMPROV-S11N-M01-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,3.0,3.2,1,Male,Train
MSP-IMPROV-S11N-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,2.4,2.4,3,Male,Train
MSP-IMPROV-S11N-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,2.2,2.4,5,Male,Train
MSP-IMPROV-S11S-F02-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.8,1.8,2.4,4,Female,Train
MSP-IMPROV-S11S-F03-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.6,1.6,2.0,6,Female,Train
MSP-IMPROV-S11S-F05-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.333333,2.166667,2.5,10,Female,Test
MSP-IMPROV-S11S-F06-R-FF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.4,2.0,2.8,12,Female,Train
MSP-IMPROV-S11S-M01-R-MM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.857143,2.285714,2.857143,1,Male,Train
MSP-IMPROV-S11S-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.0,2.4,3,Male,Train
MSP-IMPROV-S11S-M03-R-MM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.6,2.2,2.6,5,Male,Train
MSP-IMPROV-S12A-F02-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.4,2.4,4.0,4,Female,Train
MSP-IMPROV-S12A-F03-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.0,1.0,4.2,6,Female,Train
MSP-IMPROV-S12A-F05-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.8,1.4,4.4,10,Female,Test
MSP-IMPROV-S12A-F06-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.4,2.0,2.6,12,Female,Train
MSP-IMPROV-S12A-M01-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.0,1.6,4.2,1,Male,Train
MSP-IMPROV-S12A-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.285714,2.428571,3.142857,3,Male,Train
MSP-IMPROV-S12A-M03-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.6,2.2,3.0,5,Male,Train
MSP-IMPROV-S12H-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.166667,3.5,3.5,4,Female,Train
MSP-IMPROV-S12H-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.0,4.5,3.833333,6,Female,Train
MSP-IMPROV-S12H-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.4,4.0,4.0,10,Female,Test
MSP-IMPROV-S12H-F06-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.2,3.6,3.6,12,Female,Train
MSP-IMPROV-S12H-M01-R-MM01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.4,2.4,3.6,1,Male,Train
MSP-IMPROV-S12H-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,3.6,3.0,3,Male,Train
MSP-IMPROV-S12H-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,3.6,3.4,5,Male,Train
MSP-IMPROV-S12N-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.125,2.75,2.875,4,Female,Train
MSP-IMPROV-S12N-F03-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.6,2.4,2.6,6,Female,Train
MSP-IMPROV-S12N-F05-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,2.6,2.8,10,Female,Test
MSP-IMPROV-S12N-F06-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.4,1.8,2.8,12,Female,Train
MSP-IMPROV-S12N-M01-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.666667,2.333333,2.666667,1,Male,Train
MSP-IMPROV-S12N-M02-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.666667,2.5,2.166667,3,Male,Train
MSP-IMPROV-S12N-M03-R-MM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.8,2.6,5,Male,Train
MSP-IMPROV-S12S-F02-R-FF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.6,3.6,4,Female,Train
MSP-IMPROV-S12S-F03-R-FF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.333333,1.666667,3.5,6,Female,Train
