,angry,sad,disgust,contempt,fear,neutral,surprise,happy,reason
MSP-PODCAST_1644_0092_0002.wav,0,0.1,0,0.1,0.5,0.2,0.1,0,Increased fear for anxiety; adjusted others for balance and slight uncertainty.
MSP-PODCAST_1644_0093_0001.wav,0.1,0,0,0.1,0,0.6,0.1,0.1,Increased neutrality for analytical thinking; slight anger and contempt for critical assessment.
MSP-PODCAST_1644_0102_0002.wav,0,0.3,0,0,0,0.5,0.1,0.1,Increased sadness for difficulty hearing; adjusted neutrality for effort to understand.
MSP-PODCAST_1644_0112.wav,0,0.1,0.1,0.3,0,0.4,0,0.1,Increased contempt for neutrality with a critical stance; adjusted others for balance.
MSP-PODCAST_1644_0122.wav,0.3,0,0,0,0,0.4,0,0.3,Increased anger for confusion; balanced with happiness for potential resolution.
MSP-PODCAST_1644_0140.wav,0,0,0,0,0,0.8,0,0.2,Maintained high neutrality for neutral state; slight happiness for contentment.
MSP-PODCAST_1644_0159_0004.wav,0,0.1,0,0,0.1,0.7,0,0.1,Increased neutrality for concern; slight sadness and fear for empathy.
MSP-PODCAST_1644_0160.wav,0,0,0,0.1,0,0.8,0,0.1,Increased neutrality for cynicism; slight contempt for skepticism.
MSP-PODCAST_1644_0178.wav,0.1,0.2,0,0.1,0,0.5,0,0.1,Increased sadness for confusion; adjusted neutrality for trying to understand.
MSP-PODCAST_1644_0184_0001.wav,0,0,0,0.2,0,0.3,0,0.5,Increased happiness for defensive stance; adjusted contempt for self-protection.
MSP-PODCAST_1644_0184_0002.wav,0,0,0,0.1,0,0.7,0,0.2,Increased neutrality for cautious and determined stance; slight happiness for optimism.
MSP-PODCAST_1644_0184_0003.wav,0,0.1,0,0.4,0,0.3,0,0.2,Increased contempt for concern with critical view; adjusted happiness for hope.
MSP-PODCAST_1644_0184_0004.wav,0,0,0,0.1,0,0.7,0.1,0.1,Increased neutrality for frustration with a calm approach; slight contempt for dissatisfaction.
MSP-PODCAST_1644_0217.wav,0,0.4,0,0.1,0,0.4,0,0.1,Increased sadness for calmness with underlying issues; adjusted neutrality for balance.
MSP-PODCAST_1644_0219_0001.wav,0,0.2,0,0.1,0,0,0,0.7,Increased happiness for excitement; adjusted sadness for potential nervousness.
MSP-PODCAST_1644_0224.wav,0,0,0,0,0,0,0,1,"Amused implies a strong positive emotion, aligning with happiness."
MSP-PODCAST_1645_0010_0001.wav,0,0,0,0,0.5,0.5,0,0,"Concerned suggests a mix of fear and a neutral, thoughtful stance."
MSP-PODCAST_1645_0010_0002.wav,0,0,0,0,0,0,0,1,"Determined is more about a positive, focused emotion, akin to happiness."
MSP-PODCAST_1645_0013.wav,0,0,0,0,0,0.25,0.25,0.5,"Excitement and interest suggest a mix of happiness, surprise, and neutral curiosity."
MSP-PODCAST_1645_0029_0001.wav,0,0,0,0,0,0,0.25,0.75,"Excited is predominantly a happy emotion, with some element of surprise."
MSP-PODCAST_1645_0029_0002.wav,0.25,0,0,0,0,0.25,0.25,0.25,"Misspelled 'excited' suggests confusion, hence the distribution across several emotions."
MSP-PODCAST_1645_0034.wav,0,0,0,0,0.2,0.2,0.2,0.4,"A mix of excitement and caution suggests happiness, surprise, and fear."
MSP-PODCAST_1645_0041_0002.wav,0.25,0,0.25,0.25,0,0.25,0,0,"Excited here seems to be used in a negative context, suggesting anger and disgust."
MSP-PODCAST_1645_0041_0005.wav,0.1,0,0,0.2,0,0.2,0.1,0.4,"Annoyance and concern suggest a mix of contempt, neutrality, and some happiness."
MSP-PODCAST_1645_0041_0008.wav,0,0,0.5,0,0,0,0.5,0,"Intrigue involves a mix of surprise and a somewhat negative feeling, like disgust."
MSP-PODCAST_1645_0054_0002.wav,0,0,0.333333333,0.333333333,0,0.333333333,0,0,"Humor and amusement typically evoke happiness, not disgust or contempt."
MSP-PODCAST_1645_0054_0004.wav,0,0,0,0,0,0.25,0.25,0.5,Excitement generally correlates with happiness and some level of surprise.
MSP-PODCAST_1645_0071.wav,0,0,0,0,0.272727273,0.454545455,0.272727273,0,"Concern suggests a mix of fear, surprise, and a significant neutral stance."
MSP-PODCAST_1645_0081.wav,0,0,0,0,0,0.111111111,0.111111111,0.777777778,Repeated excitement implies a strong lean towards happiness.
MSP-PODCAST_1645_0094.wav,0.2,0,0,0.2,0.2,0.2,0,0.2,"Cautiousness suggests fear, neutrality, and a slight readiness for action."
MSP-PODCAST_1645_0097.wav,0,0,0,0,0,0.5,0,0.5,Being informative and proud suggests a balance between neutrality and happiness.
MSP-PODCAST_1645_0102_0001.wav,0.75,0,0,0.25,0,0,0,0,"High concern likely indicates a negative emotion, primarily anger."
MSP-PODCAST_1645_0102_0002.wav,0,0,0,0,0,0.2,0.2,0.6,"Gratefulness is primarily a positive emotion, closely related to happiness."
MSP-PODCAST_1645_0104_0002.wav,0,0,0,0,0,0.0625,0.4375,0.5,Excitement is more about happiness and surprise than neutrality.
MSP-PODCAST_1645_0106_0001.wav,0,0,0,0.25,0.25,0,0.5,0,"Frustration involves a mix of contempt, fear, and a significant level of surprise."
MSP-PODCAST_1645_0110_0012.wav,0.375,0,0.125,0.125,0,0.125,0.125,0.125,"Annoyance suggests anger and a small mix of disgust, contempt, and neutrality."
MSP-PODCAST_1645_0110_0015.wav,0,0,0,0,0,0,0,1,"Determination is a positive, goal-oriented emotion, best aligned with happiness."
MSP-PODCAST_1645_0110_0023.wav,0.272727273,0,0.181818182,0.363636364,0,0.181818182,0,0,"This distribution suggests negative emotions, but excitement is positive."
MSP-PODCAST_1645_0110_0025.wav,0.25,0,0,0.5,0,0.25,0,0,"Concern suggests a mix of fear and neutrality, not contempt."
MSP-PODCAST_1645_0112_0012.wav,0,0,0,0,0,0.25,0.25,0.5,"Energized implies a positive state, suggesting happiness and some surprise."
MSP-PODCAST_1645_0112_0019.wav,0.25,0,0,0,0.5,0.25,0,0,"Cautiousness implies fear and a neutral stance, not happiness."
MSP-PODCAST_1645_0112_0026.wav,0.25,0,0.25,0,0.25,0,0,0.25,"Cautiousness suggests fear, not happiness or neutrality."
MSP-PODCAST_1645_0115_0007.wav,0.25,0.25,0.25,0,0,0,0.25,0,"Frustration involves anger, sadness, and disgust, not just surprise."
MSP-PODCAST_1645_0118.wav,0,0,0,0.111111111,0,0,0.111111111,0.777777778,"Frustration is more about anger and negativity, not happiness."
MSP-PODCAST_1645_0124.wav,0,0,0,0.090909091,0,0.090909091,0.090909091,0.727272727,"Cockiness and mocking suggest contempt, but also a high degree of happiness."
MSP-PODCAST_0091_0016.wav,0.2,0,0.2,0.2,0,0.2,0.1,0.1,Increased anger due to annoyance; reduced happiness.
MSP-PODCAST_0091_0052.wav,0.05,0,0.05,0.1,0,0.05,0.15,0.6,Increased happiness for excitement; adjusted surprise.
MSP-PODCAST_0091_0060.wav,0,0,0.05,0,0,0.2,0.05,0.7,Increased happiness for amusement; decreased disgust.
MSP-PODCAST_0091_0075.wav,0,0,0,0.15,0,0.1,0.35,0.4,Increased surprise and happiness for curiosity.
MSP-PODCAST_0091_0120.wav,0.25,0.25,0.2,0.3,0,0,0,0,Increased anger and contempt for frustration and defense.
MSP-PODCAST_0091_0146.wav,0.3,0,0,0,0,0.7,0,0,Increased neutrality for judgmental attitude.
MSP-PODCAST_0091_0184.wav,0.05,0,0.1,0.25,0,0.1,0.1,0.4,Increased happiness and contempt for opinionated stance.
MSP-PODCAST_0091_0188.wav,0,0,0,0,0,0.3,0.1,0.6,Increased happiness for engagement.
MSP-PODCAST_0091_0247.wav,0,0,0,0,0.3,0.4,0,0.3,Increased fear for concern; adjusted happiness.
MSP-PODCAST_0091_0260.wav,0,0,0,0.1,0,0.3,0,0.6,Increased happiness for interest; reduced contempt.
MSP-PODCAST_0091_0296.wav,0,0,0.05,0,0,0.05,0.2,0.7,Increased happiness for amusement; adjusted surprise.
MSP-PODCAST_0091_0304.wav,0.05,0,0,0.05,0,0.05,0.1,0.75,Increased happiness for apologetic amusement.
MSP-PODCAST_0091_0321.wav,0.15,0,0.05,0.1,0,0.4,0.1,0.2,Increased neutrality and anger for annoyance and frustration.
MSP-PODCAST_0091_0344.wav,0,0.1,0.1,0,0,0.5,0.05,0.25,Increased neutrality for confusion; adjusted happiness.
MSP-PODCAST_0091_0389.wav,0,0,0.3,0,0,0.2,0,0.5,Increased disgust for disgust; reduced happiness.
MSP-PODCAST_0091_0400.wav,0.35,0,0.05,0.3,0,0.2,0.1,0,Increased anger and contempt for rudeness.
MSP-PODCAST_0091_0404.wav,0.4,0,0,0,0,0.1,0,0.5,Increased anger for excitement; reduced happiness.
MSP-PODCAST_0091_0444.wav,0.5,0,0.1,0.2,0,0.1,0,0.1,Increased anger for annoyance; reduced neutral and happy.
MSP-PODCAST_0091_0448.wav,0.4,0,0.2,0.2,0,0.2,0,0,Increased anger and disgust for annoyance.
MSP-PODCAST_0091_0452.wav,0.55,0.15,0.1,0.05,0,0,0.1,0.05,Increased anger for frustration; adjusted sadness.
MSP-PODCAST_0091_0455.wav,0.3,0,0.2,0.3,0,0.1,0.1,0,Increased contempt for confrontational attitude.
MSP-PODCAST_0091_0457.wav,0,0,0,0.1,0,0.5,0,0.4,Increased neutrality for uninterest; adjusted happiness.
MSP-PODCAST_0091_0492.wav,0.3,0,0.2,0.1,0,0.3,0.1,0,Increased anger for agitation; reduced happiness.
MSP-PODCAST_0092_0010.wav,0,0,0,0,0,0.8,0.05,0.15,Increased neutrality for excitement; reduced happiness.
MSP-PODCAST_0092_0013.wav,0,0,0,0,0,0.4,0,0.6,Increased happiness for contentment; adjusted neutrality.
MSP-PODCAST_0092_0069.wav,0,0,0,0.05,0,0.15,0,0.8,Increased happiness for contentment; reduced neutrality.
MSP-PODCAST_0093_0004.wav,0,0.2,0,0,0,0.8,0,0,Increased neutrality for curiosity; reduced sadness.
MSP-PODCAST_0093_0010.wav,0,0.2,0,0.2,0,0.6,0,0,Increased neutrality for persuasive attitude; adjusted sadness.
MSP-PODCAST_0093_0013.wav,0,0.2,0,0,0,0.55,0,0.25,Increased neutrality and reduced happiness for excitement.
MSP-PODCAST_0093_0090.wav,0,0,0,0,0,1,0,0,Increased neutrality for enthusiasm; no change needed.
MSP-PODCAST_1645_0168_0001.wav,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,"Sarcasm often involves mixed emotions, not purely neutral or happy."
MSP-PODCAST_1645_0182.wav,0,0,0,0,0,0,0,1,"Joyful is purely a positive emotion, aligning with happiness."
MSP-PODCAST_1645_0220.wav,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,"Sarcasm can involve a mix of contempt, surprise, and slight happiness."
MSP-PODCAST_1645_0253.wav,0,0,0.05,0.05,0,0.15,0.25,0.5,"Excitement involves high energy, often with happiness and surprise."
MSP-PODCAST_1647_0004_0009.wav,0,0,0,0,0.05,0.05,0.1,0.8,Upbeat and enthusiastic are strongly aligned with happiness.
MSP-PODCAST_1647_0004_0010.wav,0,0,0,0.2,0,0.5,0,0.3,"Focused implies a strong neutral component, with some contentment."
MSP-PODCAST_1647_0004_0012.wav,0,0,0,0.1,0,0.1,0.1,0.7,"Interest is primarily a positive emotion, suggesting happiness."
MSP-PODCAST_1647_0004_0013.wav,0,0,0,0,0.25,0.25,0.25,0.25,"Cautiousness involves fear and neutrality, with potential for surprise."
MSP-PODCAST_1647_0004_0014.wav,0,0,0,0,0.1,0.1,0.3,0.5,"Confusion can lead to surprise and a neutral stance, with some happiness."
MSP-PODCAST_1647_0004_0015.wav,0,0,0,0,0,0.05,0.05,0.9,"Gratification is a strong form of happiness, with slight surprise."
MSP-PODCAST_1648_0028.wav,0.2,0.2,0.2,0,0.2,0.1,0.1,0,"Concern and confusion suggest a mix of fear, sadness, and surprise."
MSP-PODCAST_1648_0029_0008.wav,0,0.4,0,0.2,0.1,0.2,0,0.1,Somberness is primarily sadness with a touch of contempt.
MSP-PODCAST_1648_0031_0006.wav,0,0,0,0,0.1,0.4,0.1,0.4,"Excitement is a mix of happiness, surprise, and neutral feelings."
MSP-PODCAST_1648_0031_0010.wav,0,0,0,0.2,0,0.4,0,0.4,Being invested suggests a mix of contentment and focus.
MSP-PODCAST_1648_0038_0002.wav,0,0,0,0,0,0.9,0,0.1,Neutral should predominantly indicate absence of strong emotions.
MSP-PODCAST_1648_0038_0003.wav,0.1,0,0,0.1,0.2,0.3,0.2,0.1,"A mix of cautiousness and excitement suggests fear, surprise, and neutrality."
MSP-PODCAST_1648_0038_0008.wav,0,0,0,0,0,0,0,1,Peacefulness is closely aligned with happiness and contentment.
MSP-PODCAST_1648_0038_0009.wav,0,0,0,0.1,0.1,0.3,0.2,0.3,"Anticipation involves a mix of neutrality, surprise, and happiness."
MSP-PODCAST_1648_0038_0011.wav,0.2,0,0.2,0.2,0,0.3,0,0.1,"Determination involves anger, disgust, and a strong neutral stance."
MSP-PODCAST_1648_0038_0013.wav,0,0,0,0.2,0.4,0.3,0,0.1,"Empathy involves understanding fear, with neutrality and slight happiness."
MSP-PODCAST_1648_0056.wav,0.1,0.1,0.1,0,0.4,0.2,0.1,0,"Concern suggests fear, with a mix of sadness and neutrality."
MSP-PODCAST_1648_0064.wav,0,0.2,0.2,0,0,0.3,0,0.3,"Passion and contentment suggest happiness, with some negative emotions."
MSP-PODCAST_1648_0068.wav,0,0,0,0,0,0.6,0.2,0.2,"Confidence involves a strong neutral component, with some happiness."
MSP-PODCAST_1648_0075.wav,0,0,0,0,0,0,0,1,"Wanting can imply a positive outlook, aligning with happiness."
MSP-PODCAST_1648_0082.wav,0,0.3,0,0,0,0.2,0,0.5,Cautiousness with happiness suggests a mix of sadness and happiness.
MSP-PODCAST_1649_0023_0001.wav,0.2,0,0,0,0.2,0.4,0.1,0.1,"Curiosity and concern suggest a mix of fear, neutrality, and slight happiness."
MSP-PODCAST_1649_0027_0002.wav,0,0,0,0.3,0,0.4,0,0.3,"Sarcasm involves contempt, neutrality, and some happiness."
MSP-PODCAST_1649_0031.wav,0,0,0,0,0.3,0.4,0.2,0.1,"Confusion involves fear, surprise, and a strong neutral component."
MSP-PODCAST_1649_0033_0011.wav,0,0,0,0.2,0.2,0.4,0,0.2,"Cautiousness involves fear, neutrality, and some contentment."
MSP-PODCAST_1649_0038.wav,0,0,0,0,0,1,0,0,Cautiousness without specific direction suggests pure neutrality.
MSP-PODCAST_1649_0043.wav,0,0,0,0,0,0,0,1,"Amused implies a positive, happy state, not mixed emotions."
MSP-PODCAST_1649_0047.wav,0,0,0,0.5,0,0,0,0.5,Joking twice suggests happiness and some contempt in humor.
MSP-PODCAST_1649_0049_0002.wav,0,0,0,0,0,0.5,0.25,0.25,"Excitement and knowledge imply positive feelings, not neutrality."
MSP-PODCAST_1649_0049_0004.wav,0,0,0,0,0,0,0.2,0.8,"Excited is predominantly a happy emotion, not mixed."
MSP-PODCAST_1649_0056.wav,0,0,0,0,0,0.25,0.25,0.5,Amused should be more associated with happiness.
MSP-PODCAST_1649_0063_0003.wav,0,0,0,0,0.14,0.14,0.14,0.58,Cautious and confusion suggest a mix of fear and happiness.
MSP-PODCAST_1649_0069.wav,0,0,0,0.25,0,0.25,0,0.5,Excited implies more happiness and less contempt.
MSP-PODCAST_1649_0074.wav,0,0,0,0,0,0,0.1,0.9,"Amused is primarily a happy emotion, not neutral or surprised."
MSP-PODCAST_1649_0081_0003.wav,0,0,0,0,0,0.6,0,0.4,Neutral and upbeat suggest more happiness and neutrality.
MSP-PODCAST_1649_0085_0003.wav,0,0.2,0,0,0,0.4,0,0.4,"Thoughtful implies neutrality and some sadness, not contempt."
MSP-PODCAST_1649_0106_0008.wav,0,0.25,0,0.25,0,0,0.25,0.25,"Cautious and matter of fact suggest caution, not happiness."
MSP-PODCAST_1649_0106_0011.wav,0.4,0,0,0,0.2,0.2,0,0.2,Stressed is more associated with anger and fear.
MSP-PODCAST_1649_0106_0012.wav,0,0,0,0,0,0,0.25,0.75,"Amused is primarily a happy emotion, not mixed."
MSP-PODCAST_1649_0106_0013.wav,0,0.25,0,0.25,0,0.25,0,0.25,Reflective suggests more neutrality and contemplation.
MSP-PODCAST_1649_0106_0015.wav,0.25,0,0,0,0.25,0,0.25,0.25,"Concerned implies fear and worry, not happiness."
MSP-PODCAST_1649_0122.wav,0,0,0,0,0.083,0.083,0.166,0.668,Excited is more strongly associated with happiness.
MSP-PODCAST_1649_0132_0002.wav,0,0,0,0,0,0,0,1,"Bored does not imply happiness, but rather neutrality."
MSP-PODCAST_1649_0134.wav,0,0,0,0.444,0,0.222,0.111,0.222,"Influential suggests control and dominance, not contempt."
MSP-PODCAST_1649_0138.wav,0,0,0,0,0.25,0.25,0.25,0.25,"Worried implies more fear, less neutrality and happiness."
MSP-PODCAST_1649_0139_0001.wav,0,0,0,0,0,1,0,0,"Cautious suggests caution, not complete neutrality."
MSP-PODCAST_1650_0007_0003.wav,0,0,0,0.111,0.111,0.222,0,0.556,Cautious suggests a mix of caution and happiness.
MSP-PODCAST_1650_0007_0007.wav,0,0,0,0,0,0.4,0,0.6,Pleasure is more directly related to happiness.
MSP-PODCAST_1650_0011.wav,0,0,0,0.333,0,0,0,0.667,Sarcastic can imply contempt but also happiness.
MSP-PODCAST_1650_0033_0006.wav,0,0,0,0,0.5,0,0.25,0.25,"Concern implies fear, not happiness or surprise."
MSP-PODCAST_1650_0033_0007.wav,0,0,0,0.25,0,0.5,0,0.25,Frustrated implies more neutrality and some contempt.
MSP-PODCAST_1650_0033_0009.wav,0,0,0,0,0,0,0,1,Amused is a purely happy emotion.
MSP-PODCAST_1650_0033_0010.wav,0,0,0,0,0.25,0.25,0.25,0.25,"Annoyed suggests more negativity, less happiness."
MSP-PODCAST_1650_0033_0012.wav,0.25,0,0.25,0,0,0.25,0,0.25,Frustrated implies more anger and disgust.
MSP-PODCAST_1650_0033_0018.wav,0,0,0,0,0,1,0,0,Neutral implies a lack of strong emotions.
MSP-PODCAST_1650_0039_0003.wav,0,0.25,0,0,0,0.75,0,0,"Concerned implies worry, leading to sadness and neutrality."
MSP-PODCAST_1650_0039_0009.wav,0,0,0,0,0,1,0,0,Neutral implies absence of strong emotions.
MSP-PODCAST_1650_0039_0012.wav,0.1,0,0,0,0.4,0.1,0,0.4,Cautiousness increases fear; happiness from interest.
MSP-PODCAST_1650_0039_0025.wav,0.3,0,0.2,0,0.2,0,0,0.3,Wishful thinking involves more positive anticipation.
MSP-PODCAST_1650_0039_0027.wav,0,0,0,0,0,0.2,0,0.8,Determination often aligns with positive outcomes.
MSP-PODCAST_1650_0039_0030.wav,0.2,0,0.1,0.1,0.1,0.3,0.1,0.1,Combination of cautiousness and determination.
MSP-PODCAST_1650_0039_0031.wav,0.2,0.2,0,0,0.4,0.1,0.1,0,Worry increases fear and sadness.
MSP-PODCAST_1650_0039_0032.wav,0.1,0,0,0,0,0.2,0.2,0.5,Excitement is primarily a positive emotion.
MSP-PODCAST_1650_0039_0038.wav,0.4,0,0,0.2,0,0.4,0,0,Annoyance is closer to anger and contempt.
MSP-PODCAST_1650_0039_0045.wav,0.1,0.1,0,0.1,0,0.3,0.1,0.3,Excitement with a mix of positive and neutral.
MSP-PODCAST_1650_0039_0046.wav,0,0,0,0,0,0.25,0,0.75,Excitement is more aligned with happiness.
MSP-PODCAST_1650_0039_0049.wav,0.1,0.2,0,0,0,0.6,0,0.1,Concern is a mix of neutral and slight sadness.
MSP-PODCAST_1650_0039_0050.wav,0.4,0,0.2,0,0,0,0,0.4,Sympathy involves more positive feelings.
MSP-PODCAST_1650_0039_0056.wav,0,0,0,0.1,0,0.4,0,0.5,"Anxiety leads to more fear, reducing happiness."
MSP-PODCAST_1650_0044_0014.wav,0,0.3,0,0,0,0.4,0.1,0.2,Disappointment increases sadness; sarcasm adds complexity.
MSP-PODCAST_1650_0045_0009.wav,0,0,0,0,0,0.4,0.1,0.5,Playfulness is more aligned with happiness.
MSP-PODCAST_1650_0047_0001.wav,0,0,0.2,0,0,0.5,0,0.3,Cynicism involves some disgust and neutrality.
MSP-PODCAST_1650_0047_0002.wav,0,0,0,0,0,0.9,0,0.1,Cynicism is primarily neutral with slight happiness.
MSP-PODCAST_1650_0047_0020.wav,0,0,0,0,0.3,0.4,0.2,0.1,Excitement here is more neutral with some fear.
MSP-PODCAST_1650_0047_0021.wav,0.2,0.1,0,0.2,0,0,0.2,0.3,Annoyance involves anger and some happiness.
MSP-PODCAST_1650_0047_0026.wav,0,0,0,0,0,0.9,0,0.1,Informative content is primarily neutral.
MSP-PODCAST_1650_0047_0028.wav,0,0,0,0,0,1,0,0,Cautiousness here is purely neutral.
MSP-PODCAST_1650_0047_0030.wav,0,0.3,0,0,0,0.6,0,0.1,"Concern increases sadness, maintaining neutrality."
MSP-PODCAST_1650_0047_0037.wav,0,0,0,0,0,0.6,0.2,0.2,Excitement with a balance of happiness and neutrality.
MSP-PODCAST_1650_0047_0040.wav,0,0,0,0,0,1,0,0,Boredom is characterized by a high level of neutrality.
MSP-PODCAST_1650_0047_0043.wav,0.1,0.1,0,0,0,0.5,0,0.3,Cautiousness with a mix of happiness.
MSP-PODCAST_1650_0047_0044.wav,0.3,0,0,0,0.1,0,0,0.6,Concern with positive outlook increases happiness.
MSP-PODCAST_1650_0047_0045.wav,0,0.1,0.1,0,0,0.7,0.1,0,Neutral stance with slight negative emotions.
MSP-PODCAST_1650_0047_0047.wav,0,0,0,0,0.2,0.7,0,0.1,Cautiousness and concern lead to more neutrality.
MSP-PODCAST_1650_0047_0048.wav,0,0,0.1,0.2,0,0,0,0.7,Excitement with a focus on positive outcomes.
MSP-PODCAST_1650_0047_0057.wav,0,0,0,0,0,1,0,0,Hopefulness is characterized by a neutral stance.
MSP-PODCAST_1650_0047_0059.wav,0,0,0,0,0,0,0,1,"Excitement is closely related to happiness, not contempt or fear."
MSP-PODCAST_1650_0047_0063.wav,0,0,0,0,0.5,0,0,0.5,"Concern suggests fear and a bit of hope, not happiness."
MSP-PODCAST_1650_0047_0075.wav,0,0,0,0,0,0,0,1,"Confidence is a positive state, suggesting happiness."
MSP-PODCAST_1650_0047_0077.wav,0,0,0,0,0,1,0,0,"Calmness is a state of neutrality, not mixed with contempt."
MSP-PODCAST_1650_0047_0078.wav,0,0,0,0,0.5,0,0.5,0,"Cautiousness involves fear and surprise, not sadness."
MSP-PODCAST_1650_0050_0007.wav,0,0,0,0,0,1,0,0,"Calm is purely a neutral state, without other emotions."
MSP-PODCAST_1651_0023.wav,0,0,0,0,0.5,0.25,0,0.25,"Concern involves fear and a slight hope, not happiness."
MSP-PODCAST_1651_0034_0001.wav,0,0,0,0,0,0,0,1,"Enthusiasm is a form of happiness, not mixed with anger."
MSP-PODCAST_1651_0050_0010.wav,0,0,0,0,0.5,0.25,0.25,0,"Cautiousness involves fear and surprise, not sadness."
MSP-PODCAST_1651_0050_0011.wav,0,0.5,0,0,0,0.5,0,0,"Complacency is more about neutrality and sadness, not disgust."
MSP-PODCAST_1651_0050_0015.wav,0,0,0,0,0,0.25,0,0.75,"Passion is closely related to happiness, not fear or neutrality."
MSP-PODCAST_1651_0056_0003.wav,0,0,0,0,0,0.8,0,0.2,"Compassion involves a strong sense of empathy, suggesting neutrality and some happiness."
MSP-PODCAST_1651_0060_0008.wav,0,0.25,0,0,0,0.5,0,0.25,"Hope and curiosity suggest a mix of neutrality, sadness due to uncertainty, and happiness."
