,angry,sad,disgust,fear,neutral,happy,SpkrID,Gender,Split_Set
1045_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1090_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1090,Male,Train
1073_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1082_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1037_IEO_SAD_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1037,Female,Train
1088_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1043_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1043,Female,Train
1055_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1055,Female,Train
1040_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1040,Male,Train
1067_TAI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1091_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1091,Female,Train
1039_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1039,Male,Train
1048_ITS_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1085_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1085,Male,Train
1064_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1064,Male,Train
1057_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1076_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1076,Female,Train
1045_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1091_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1091,Female,Train
1079_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1079,Female,Train
1051_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1051,Male,Train
1070_IEO_SAD_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1070,Male,Train
1073_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1073,Female,Train
1060_WSI_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1088_IOM_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1088,Male,Train
1081_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1081,Male,Train
1039_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1039,Male,Train
1066_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1078_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1078,Female,Train
1084_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1060_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1072_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1072,Female,Train
1075_ITH_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1075,Female,Train
1054_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1054,Female,Train
1042_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1042,Male,Train
1076_ITH_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1076,Female,Train
1061_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1091_TSI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1091,Female,Train
1070_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1070,Male,Train
1055_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1055,Female,Train
1052_IWW_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1052,Female,Train
1073_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1058_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1058,Female,Train
1067_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1079_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1079,Female,Train
1085_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1085,Male,Train
1043_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1043,Female,Train
1088_ITS_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1088,Male,Train
1041_IEO_ANG_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1041,Male,Train
1077_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1038_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1038,Male,Train
1056_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1062_IWW_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1071_TAI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1050_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1050,Male,Train
1059_IOM_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1059,Male,Train
1044_IEO_FEA_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1044,Male,Train
1078_IWL_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1078,Female,Train
1087_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1054_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1054,Female,Train
1066_TAI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1051_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1051,Male,Train
1039_IEO_FEA_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1039,Male,Train
1069_MTI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1069,Male,Train
1090_DFA_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1090,Male,Train
1063_TAI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1063,Female,Train
1075_IWL_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1075,Female,Train
1048_TIE_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1045_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1041_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1041,Male,Train
1071_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1071,Male,Train
1084_IEO_FEA_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1056_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1075_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1075,Female,Train
1090_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1090,Male,Train
1059_ITS_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1059,Male,Train
1044_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1044,Male,Train
1078_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1078,Female,Train
1062_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1068_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1045_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1045,Male,Train
1070_TIE_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1070,Male,Train
1079_IWW_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1079,Female,Train
1042_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1042,Male,Train
1058_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1058,Female,Train
1067_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1061_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1061,Female,Train
1049_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1049,Female,Train
1082_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1064_IEO_DIS_HI.wav,0.01,0.01,0.95,0.01,0.01,0.01,1064,Male,Train
1085_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1085,Male,Train
1088_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1073_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1038_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1038,Male,Train
1050_TIE_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1050,Male,Train
1062_IWW_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1068_TAI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1077_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1044_IEO_DIS_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1044,Male,Train
1056_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1083_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1047_TIE_HAP_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1047,Female,Train
1053_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1053,Female,Train
1052_WSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1089_IWW_DIS_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1089,Female,Train
1059_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.01,0.95,1059,Male,Train
1065_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1065,Male,Train
1046_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1055_WSI_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1055,Female,Train
1062_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1083_IOM_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1074_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1074,Female,Train
1065_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1065,Male,Train
1089_TSI_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1089,Female,Train
1050_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1050,Male,Train
1062_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1056_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1077_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1071_ITH_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1038_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1038,Male,Train
1068_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1074_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1053_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1053,Female,Train
1064_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1064,Male,Train
1082_ITS_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1091_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1091,Female,Train
1061_MTI_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1061,Female,Train
1070_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1070,Male,Train
1055_TAI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1055,Female,Train
1058_MTI_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1058,Female,Train
1076_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1076,Female,Train
1073_ITH_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1046_IWW_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1079_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1079,Female,Train
1052_TAI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1085_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1085,Male,Train
1088_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1088,Male,Train
1050_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1050,Male,Train
1068_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1044_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1044,Male,Train
1059_ITH_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1059,Male,Train
1047_MTI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1047,Female,Train
1038_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1038,Male,Train
1056_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1077_TSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1071_ITS_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1090_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1090,Male,Train
1087_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1062_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1065_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1065,Male,Train
1041_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1041,Male,Train
1074_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1062_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1062,Male,Train
1068_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1068,Male,Train
1037_WSI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1037,Female,Train
1074_IWW_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1074,Female,Train
1065_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1083_MTI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1047_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1077_TAI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1088_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1049_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1049,Female,Train
1055_IEO_DIS_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1055,Female,Train
1082_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1039_WSI_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1039,Male,Train
1061_TIE_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1052_IEO_FEA_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1046_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1091_IWL_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1091,Female,Train
1073_IEO_DIS_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1051_TSI_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1051,Male,Train
1061_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1088_IWW_HAP_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1088,Male,Train
1064_IEO_SAD_LO.wav,0.01,0.95,0.01,0.01,0.01,0.01,1064,Male,Train
1048_TSI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1091_IWW_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1091,Female,Train
1079_TIE_FEA_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1079,Female,Train
1045_ITS_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1070_IEO_FEA_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1070,Male,Train
1076_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1076,Female,Train
1039_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1039,Male,Train
1057_WSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1053_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1053,Female,Train
1062_MTI_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1089_TSI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1089,Female,Train
1077_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1080_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1080,Male,Train
1041_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1083_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1065_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1059_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1059,Male,Train
1068_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1068,Male,Train
1047_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1071_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1086_ITS_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1086,Male,Train
1056_TAI_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1083_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1061_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1046_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1046,Female,Train
1037_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1037,Female,Train
1067_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1043_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1043,Female,Train
1086_IEO_ANG_LO.wav,0.95,0.01,0.01,0.01,0.01,0.01,1086,Male,Train
1058_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1058,Female,Train
1080_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1080,Male,Train
1073_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1064_ITS_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1064,Male,Train
1052_ITH_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1052,Female,Train
1076_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1076,Female,Train
1061_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1061,Female,Train
1052_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1064_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1064,Male,Train
1055_MTI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1055,Female,Train
1073_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1073,Female,Train
1037_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1037,Female,Train
1082_TSI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1070_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1070,Male,Train
1079_ITS_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1079,Female,Train
1040_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1040,Male,Train
1046_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1085_TSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1085,Male,Train
1058_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1058,Female,Train
1074_ITS_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1074,Female,Train
1041_TAI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1056_IWL_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1056,Female,Train
1062_ITH_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1062,Male,Train
1038_IWW_DIS_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1038,Male,Train
1068_DFA_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1087_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1047_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1044_TAI_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1044,Male,Train
1065_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1083_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1083,Male,Train
1049_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1049,Female,Train
1046_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1046,Female,Train
1037_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1037,Female,Train
1071_IEO_HAP_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1074_IEO_SAD_HI.wav,0.01,0.95,0.01,0.01,0.01,0.01,1074,Female,Train
1043_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1043,Female,Train
1077_IEO_FEA_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1058_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1058,Female,Train
1086_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1086,Male,Train
1089_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1089,Female,Train
1052_ITS_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1052,Female,Train
1061_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1068_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1055_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1055,Female,Train
1064_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1064,Male,Train
1080_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1080,Male,Train
1065_ITH_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1071_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1074_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1068_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1086_WSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1086,Male,Train
1062_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1050_MTI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1050,Male,Train
1080_ITS_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1080,Male,Train
1041_IWW_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1071_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1077_ITS_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1044_IWW_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1044,Male,Train
1083_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1068_ITH_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1059_IWL_HAP_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1059,Male,Train
1074_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1047_WSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1050_WSI_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1050,Male,Train
1041_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1075_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1075,Female,Train
1063_IEO_FEA_MD.wav,0.01,0.95,0.01,0.01,0.01,0.01,1063,Female,Train
1069_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1069,Male,Train
1066_IEO_DIS_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1066,Male,Train
1038_ITS_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1038,Male,Train
1057_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1084_IWW_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1087_TAI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1081_IWW_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1081,Male,Train
1073_IEO_HAP_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1045_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
